track_number,datetime,center_lat,center_lon,total_precip,area,angle_of_movement
23663,2015-09-19 20:30:00,45.103,14.680,861.127,135,61.617
23716,2015-09-20 10:30:00,39.448,16.316,1069.602,178,136.574
24104,2015-09-24 14:30:00,43.818,19.902,121.545,27,200.521
24434,2015-09-28 01:30:00,40.853,24.831,125.272,29,50.953
10530,2016-05-01 14:30:00,39.148,19.476,733.772,239,40.102
10586,2016-05-02 03:30:00,39.432,15.441,229.987,108,94.464
11587,2016-05-12 07:30:00,44.840,15.702,261.680,74,183.450
12295,2016-05-19 19:30:00,43.765,15.682,426.721,48,230.587
12416,2016-05-21 01:30:00,40.136,21.744,1555.151,305,85.125
12764,2016-05-24 09:30:00,45.522,23.924,576.123,83,6.774
13996,2016-06-05 15:30:00,42.933,21.092,205.055,87,135.684
15307,2016-06-19 00:30:00,38.358,18.626,281.052,21,248.813
15374,2016-06-19 13:30:00,45.362,20.338,959.829,490,49.107
15999,2016-06-25 12:30:00,45.145,15.905,424.033,154,305.816
16086,2016-06-26 09:30:00,43.933,18.882,13.018,6,161.955
17794,2016-07-13 20:30:00,45.916,13.666,891.191,182,65.301
19214,2016-07-28 01:30:00,45.790,17.741,10.478,9,118.453
19250,2016-07-28 09:30:00,44.381,17.981,3.697,2,302.968
20171,2016-08-06 10:30:00,41.300,14.985,22.854,17,73.692
20558,2016-08-10 14:30:00,44.965,18.589,131.542,47,35.687
21560,2016-08-21 12:30:00,45.838,15.339,38.925,17,133.957
21671,2016-08-22 14:30:00,44.110,25.767,337.426,94,163.210
21742,2016-08-23 10:30:00,38.241,19.202,421.551,74,73.439
23098,2016-09-05 23:30:00,40.463,19.175,1661.160,355,120.693
23204,2016-09-06 23:30:00,39.211,20.455,947.999,237,336.213
24282,2016-09-17 21:30:00,45.104,13.938,49.554,30,138.440
24405,2016-09-19 00:30:00,39.394,20.880,84.015,20,334.197
24469,2016-09-19 13:30:00,43.843,19.936,99.414,23,113.313
12232,2017-05-09 03:30:00,41.360,21.448,28.732,14,109.245
12674,2017-05-13 04:30:00,45.029,20.504,756.050,263,59.922
14682,2017-06-02 10:30:00,44.136,17.448,65.826,28,97.666
14782,2017-06-03 11:30:00,41.834,25.130,506.628,136,92.103
15175,2017-06-07 10:30:00,44.996,21.421,279.072,56,47.193
15511,2017-06-10 14:30:00,42.838,19.520,22.031,13,153.972
16798,2017-07-12 02:30:00,44.808,23.386,9.679,6,2.803
17261,2017-07-16 02:30:00,39.457,15.366,709.879,66,186.360
17266,2017-07-16 04:30:00,42.560,24.092,110.331,39,164.745
17875,2017-07-22 11:30:00,45.250,23.150,1.014,1,131.561
18034,2017-07-24 17:30:00,45.808,17.930,219.598,74,249.744
18059,2017-07-24 22:30:00,43.636,16.980,273.005,44,113.279
18099,2017-07-25 07:30:00,45.352,21.934,701.367,140,45.903
18134,2017-07-25 13:30:00,42.953,24.809,226.814,43,61.501
18273,2017-07-27 02:30:00,40.626,23.936,41.811,13,28.921
19950,2017-08-12 13:30:00,45.184,21.494,114.897,50,264.060
21682,2017-08-29 11:30:00,41.424,20.265,127.518,37,139.121
22035,2017-09-02 05:30:00,44.778,15.297,55.633,18,171.947
22081,2017-09-02 14:30:00,44.782,18.877,730.490,196,52.855
22119,2017-09-03 01:30:00,40.310,18.946,284.707,48,54.116
22169,2017-09-03 16:30:00,43.042,24.256,926.001,168,38.418
23389,2017-09-16 16:30:00,45.888,15.600,578.304,166,53.012
23442,2017-09-17 06:30:00,45.354,17.175,1610.573,456,3.291
24227,2017-09-25 16:30:00,40.716,25.787,105.467,21,316.326
24478,2017-09-28 13:30:00,38.131,19.043,97.317,39,42.438
11186,2018-05-02 12:30:00,43.932,18.314,217.006,56,342.476
11393,2018-05-04 13:30:00,45.085,16.391,1523.230,346,91.451
11484,2018-05-05 11:30:00,42.162,20.269,12.908,5,296.588
11584,2018-05-06 11:30:00,43.788,22.336,20.774,13,195.688
11744,2018-05-08 11:30:00,41.388,14.223,315.230,112,323.299
12813,2018-05-18 18:30:00,42.710,25.776,460.391,150,75.983
13205,2018-05-22 10:30:00,40.350,16.304,2.275,2,6.500
13269,2018-05-23 02:30:00,42.970,15.093,2001.865,556,354.192
13295,2018-05-23 07:30:00,40.548,16.738,1106.482,363,56.481
14578,2018-06-05 03:30:00,43.311,14.503,161.753,19,308.214
14885,2018-06-08 12:30:00,44.905,14.643,430.780,126,92.536
14947,2018-06-09 08:30:00,42.835,21.086,214.763,50,21.775
15049,2018-06-10 10:30:00,45.901,24.996,58.516,23,342.702
15317,2018-06-13 09:30:00,45.166,15.534,474.410,123,111.679
15489,2018-06-15 08:30:00,44.103,23.157,455.345,113,169.629
15980,2018-06-20 10:30:00,40.574,16.647,57.543,23,233.153
16933,2018-06-29 12:30:00,45.449,20.945,112.035,65,229.156
17765,2018-07-07 04:30:00,43.750,19.853,304.935,68,123.123
19225,2018-07-22 09:30:00,45.609,14.862,6.267,4,110.241
20109,2018-07-31 12:30:00,44.517,23.588,752.742,266,73.010
21443,2018-08-14 05:30:00,43.598,15.207,638.428,45,218.778
21612,2018-08-15 22:30:00,38.144,18.145,1486.465,124,35.628
23193,2018-09-01 02:30:00,45.960,13.525,472.474,129,98.324
23245,2018-09-01 13:30:00,45.413,17.363,795.825,171,357.727
10943,2019-05-04 19:30:00,42.291,18.559,359.019,134,68.849
12697,2019-05-23 15:30:00,40.313,21.685,17.098,12,101.960
13662,2019-06-02 09:30:00,41.360,20.708,8.176,5,69.832
13867,2019-06-04 09:30:00,45.081,25.348,186.980,92,47.077
15021,2019-06-16 10:30:00,43.468,18.204,6.552,5,116.007
15318,2019-06-19 10:30:00,45.439,21.935,11.009,3,14.841
15716,2019-06-23 09:30:00,44.289,18.051,38.332,13,137.022
15794,2019-06-24 07:30:00,41.787,23.684,4.484,3,82.483
17825,2019-07-15 20:30:00,40.272,14.462,763.737,81,116.241
19499,2019-08-02 13:30:00,44.576,19.549,537.480,162,119.417
22269,2019-09-02 11:30:00,45.509,14.881,10.954,7,339.056
22687,2019-09-07 09:30:00,43.207,17.252,63.772,23,25.044
24173,2019-09-23 23:30:00,39.715,20.514,186.397,40,160.672
11406,2020-05-18 07:30:00,42.950,16.950,1.978,1,336.784
11657,2020-05-21 07:30:00,41.012,22.143,64.540,30,76.597
12973,2020-06-05 07:30:00,40.400,14.098,8788.222,2118,73.373
13514,2020-06-10 09:30:00,42.076,24.455,91.083,28,327.178
19059,2020-08-04 13:30:00,42.903,16.485,478.525,45,7.025
19116,2020-08-05 07:30:00,43.506,21.364,69.344,21,96.121
19306,2020-08-07 13:30:00,42.973,24.151,205.902,76,314.433
19394,2020-08-08 12:30:00,42.097,25.090,34.621,20,301.778
20035,2020-08-15 10:30:00,43.703,20.426,363.016,77,97.503
21448,2020-08-30 12:30:00,45.456,14.118,4539.564,650,56.931
23568,2020-09-22 18:30:00,42.725,18.305,428.665,110,76.010
23622,2020-09-23 10:30:00,39.646,19.266,1775.457,122,121.128
23638,2020-09-23 13:30:00,39.474,19.409,1930.478,261,228.043
23642,2020-09-23 14:30:00,42.307,17.683,397.311,62,191.690
23813,2020-09-25 14:30:00,44.843,17.521,387.729,165,152.063
23840,2020-09-26 00:30:00,40.177,20.993,426.591,111,31.464
24048,2020-09-28 12:30:00,39.781,23.846,874.409,285,117.202
