time_minus12h,time_minus6h,time_0h,time_plus6h,time_plus12h,center_lat,center_lon,track_number,total_precip,area,wt
2002-10-17 11:30:00,2002-10-17 17:30:00,2002-10-17 23:30:00,2002-10-18 05:30:00,2002-10-18 11:30:00,46.79023,15.609003,25945.0,4219.028,1052.0,2
2002-10-23 06:30:00,2002-10-23 12:30:00,2002-10-23 18:30:00,2002-10-24 00:30:00,2002-10-24 06:30:00,48.341198,15.308587,26496.0,2603.42,321.0,8
2002-10-23 08:30:00,2002-10-23 14:30:00,2002-10-23 20:30:00,2002-10-24 02:30:00,2002-10-24 08:30:00,46.20296,14.762491,26506.0,18.778343,9.0,8
2002-12-27 02:30:00,2002-12-27 08:30:00,2002-12-27 14:30:00,2002-12-27 20:30:00,2002-12-28 02:30:00,46.329372,15.003274,32097.0,1305.0015,4493.0,8
2003-01-03 10:30:00,2003-01-03 16:30:00,2003-01-03 22:30:00,2003-01-04 04:30:00,2003-01-04 10:30:00,48.64107,9.019536,303.0,14.015056,23.0,1
2003-01-12 21:30:00,2003-01-13 03:30:00,2003-01-13 09:30:00,2003-01-13 15:30:00,2003-01-13 21:30:00,47.42198,13.5638275,956.0,1473.1141,1348.0,5
2003-01-29 16:30:00,2003-01-29 22:30:00,2003-01-30 04:30:00,2003-01-30 10:30:00,2003-01-30 16:30:00,46.992256,9.413977,2308.0,145.52914,190.0,2
2003-04-19 13:30:00,2003-04-19 19:30:00,2003-04-20 01:30:00,2003-04-20 07:30:00,2003-04-20 13:30:00,46.51855,9.743254,9246.0,17.222538,47.0,8
2003-05-02 04:30:00,2003-05-02 10:30:00,2003-05-02 16:30:00,2003-05-02 22:30:00,2003-05-03 04:30:00,48.45,16.85,10402.0,0.004610627,16.0,2
2003-05-08 22:30:00,2003-05-09 04:30:00,2003-05-09 10:30:00,2003-05-09 16:30:00,2003-05-09 22:30:00,47.000854,10.602942,10974.0,20.62565,37.0,7
2003-05-19 14:30:00,2003-05-19 20:30:00,2003-05-20 02:30:00,2003-05-20 08:30:00,2003-05-20 14:30:00,48.381016,12.770448,11849.0,14.039387,916.0,2
2003-05-25 23:30:00,2003-05-26 05:30:00,2003-05-26 11:30:00,2003-05-26 17:30:00,2003-05-26 23:30:00,47.222286,15.997302,12434.0,114.82127,39.0,7
2003-05-28 01:30:00,2003-05-28 07:30:00,2003-05-28 13:30:00,2003-05-28 19:30:00,2003-05-29 01:30:00,46.954563,9.868927,12647.0,219.57834,185.0,5
2003-06-05 06:30:00,2003-06-05 12:30:00,2003-06-05 18:30:00,2003-06-06 00:30:00,2003-06-06 06:30:00,48.470806,12.564634,13436.0,3661.1096,1965.0,8
2003-06-08 08:30:00,2003-06-08 14:30:00,2003-06-08 20:30:00,2003-06-09 02:30:00,2003-06-09 08:30:00,47.731403,14.03053,13754.0,187.93645,49.0,8
2003-06-12 07:30:00,2003-06-12 13:30:00,2003-06-12 19:30:00,2003-06-13 01:30:00,2003-06-13 07:30:00,47.17811,8.287977,14171.0,2171.978,838.0,10
2003-06-17 05:30:00,2003-06-17 11:30:00,2003-06-17 17:30:00,2003-06-17 23:30:00,2003-06-18 05:30:00,47.014076,11.731456,14671.0,139.45084,39.0,7
2003-06-23 01:30:00,2003-06-23 07:30:00,2003-06-23 13:30:00,2003-06-23 19:30:00,2003-06-24 01:30:00,46.771645,11.456533,15223.0,58.37977,59.0,10
2003-06-24 02:30:00,2003-06-24 08:30:00,2003-06-24 14:30:00,2003-06-24 20:30:00,2003-06-25 02:30:00,46.47965,15.490972,15353.0,101.33522,66.0,10
2003-06-25 01:30:00,2003-06-25 07:30:00,2003-06-25 13:30:00,2003-06-25 19:30:00,2003-06-26 01:30:00,46.3041,10.829199,15442.0,4.541158,10.0,4
2003-07-16 01:30:00,2003-07-16 07:30:00,2003-07-16 13:30:00,2003-07-16 19:30:00,2003-07-17 01:30:00,48.081276,8.676601,17607.0,827.21136,353.0,8
2003-07-20 23:30:00,2003-07-21 05:30:00,2003-07-21 11:30:00,2003-07-21 17:30:00,2003-07-21 23:30:00,47.413597,10.645209,18082.0,821.1229,153.0,8
2003-07-28 00:30:00,2003-07-28 06:30:00,2003-07-28 12:30:00,2003-07-28 18:30:00,2003-07-29 00:30:00,47.132236,12.774972,18769.0,115.665985,50.0,2
2003-08-13 21:30:00,2003-08-14 03:30:00,2003-08-14 09:30:00,2003-08-14 15:30:00,2003-08-14 21:30:00,46.606533,12.922969,20455.0,47.66292,22.0,2
2003-08-15 04:30:00,2003-08-15 10:30:00,2003-08-15 16:30:00,2003-08-15 22:30:00,2003-08-16 04:30:00,46.286266,14.400879,20568.0,533.074,248.0,1
2003-08-28 02:30:00,2003-08-28 08:30:00,2003-08-28 14:30:00,2003-08-28 20:30:00,2003-08-29 02:30:00,46.389168,9.163524,21787.0,212.66458,102.0,2
2003-08-29 02:30:00,2003-08-29 08:30:00,2003-08-29 14:30:00,2003-08-29 20:30:00,2003-08-30 02:30:00,48.085697,15.448382,21871.0,1085.6418,1568.0,2
2003-10-04 19:30:00,2003-10-05 01:30:00,2003-10-05 07:30:00,2003-10-05 13:30:00,2003-10-05 19:30:00,46.38791,16.585295,25516.0,0.0,153.0,2
