time_minus12h,time_minus6h,time_0h,time_plus6h,time_plus12h,center_lat,center_lon,track_number,total_precip,area,wt
2008-05-05 06:30:00,2008-05-05 12:30:00,2008-05-05 18:30:00,2008-05-06 00:30:00,2008-05-06 06:30:00,44.04642,6.169855,11748,816.12866,443,
2008-05-10 23:30:00,2008-05-11 05:30:00,2008-05-11 11:30:00,2008-05-11 17:30:00,2008-05-11 23:30:00,46.515816,6.1432123,12316,91.14002,43,
2008-07-05 15:30:00,2008-07-05 21:30:00,2008-07-06 03:30:00,2008-07-06 09:30:00,2008-07-06 15:30:00,45.42107,3.4766424,17795,665.34393,343,
2008-07-26 00:30:00,2008-07-26 06:30:00,2008-07-26 12:30:00,2008-07-26 18:30:00,2008-07-27 00:30:00,44.32101,7.3754706,19930,136.92766,87,
2008-07-29 22:30:00,2008-07-30 04:30:00,2008-07-30 10:30:00,2008-07-30 16:30:00,2008-07-30 22:30:00,46.8476,6.7089767,20320,22.719374,29,
2008-07-30 00:30:00,2008-07-30 06:30:00,2008-07-30 12:30:00,2008-07-30 18:30:00,2008-07-31 00:30:00,45.772663,3.1580782,20326,239.4382,150,
2008-08-14 21:30:00,2008-08-15 03:30:00,2008-08-15 09:30:00,2008-08-15 15:30:00,2008-08-15 21:30:00,44.98074,7.665564,21893,14.194642,51,
2008-11-11 10:30:00,2008-11-11 16:30:00,2008-11-11 22:30:00,2008-11-12 04:30:00,2008-11-12 10:30:00,44.444466,7.8106546,30481,68.13323,23,
2009-02-05 02:30:00,2009-02-05 08:30:00,2009-02-05 14:30:00,2009-02-05 20:30:00,2009-02-06 02:30:00,46.05059,6.15338,3393,1529.6909,1537,
2009-04-20 02:30:00,2009-04-20 08:30:00,2009-04-20 14:30:00,2009-04-20 20:30:00,2009-04-21 02:30:00,46.22071,3.5244632,10339,132.76292,70,
2009-05-13 05:30:00,2009-05-13 11:30:00,2009-05-13 17:30:00,2009-05-13 23:30:00,2009-05-14 05:30:00,48.09547,4.5640607,12502,2278.716,1629,
2009-05-25 21:30:00,2009-05-26 03:30:00,2009-05-26 09:30:00,2009-05-26 15:30:00,2009-05-26 21:30:00,45.422405,7.215764,13761,29.88806,15,
2009-06-05 23:30:00,2009-06-06 05:30:00,2009-06-06 11:30:00,2009-06-06 17:30:00,2009-06-06 23:30:00,45.545628,6.189758,14793,54.213654,37,
2009-07-05 05:30:00,2009-07-05 11:30:00,2009-07-05 17:30:00,2009-07-05 23:30:00,2009-07-06 05:30:00,45.177433,7.581848,17760,741.7009,219,
2009-07-13 07:30:00,2009-07-13 13:30:00,2009-07-13 19:30:00,2009-07-14 01:30:00,2009-07-14 07:30:00,48.524036,4.611313,18540,154.50163,44,
2009-07-17 02:30:00,2009-07-17 08:30:00,2009-07-17 14:30:00,2009-07-17 20:30:00,2009-07-18 02:30:00,47.684193,7.6841593,18867,445.35538,213,
2009-08-09 08:30:00,2009-08-09 14:30:00,2009-08-09 20:30:00,2009-08-10 02:30:00,2009-08-10 08:30:00,45.429935,7.9820375,21004,347.93414,157,
2009-11-14 02:30:00,2009-11-14 08:30:00,2009-11-14 14:30:00,2009-11-14 20:30:00,2009-11-15 02:30:00,43.0001,3.6071014,29975,21.144106,184,
2009-12-24 16:30:00,2009-12-24 22:30:00,2009-12-25 04:30:00,2009-12-25 10:30:00,2009-12-25 16:30:00,44.55451,7.9783688,33625,6.182029,13,
2010-02-04 11:30:00,2010-02-04 17:30:00,2010-02-04 23:30:00,2010-02-05 05:30:00,2010-02-05 11:30:00,45.77907,7.7005787,3027,1340.001,2165,
2010-02-04 20:30:00,2010-02-05 02:30:00,2010-02-05 08:30:00,2010-02-05 14:30:00,2010-02-05 20:30:00,46.00759,5.4945893,3056,2974.1365,3174,
2010-08-11 05:30:00,2010-08-11 11:30:00,2010-08-11 17:30:00,2010-08-11 23:30:00,2010-08-12 05:30:00,45.129158,7.6530704,20651,279.25653,58,
2010-11-30 13:30:00,2010-11-30 19:30:00,2010-12-01 01:30:00,2010-12-01 07:30:00,2010-12-01 13:30:00,44.196445,6.867855,31164,1540.8394,255,
2010-11-30 16:30:00,2010-11-30 22:30:00,2010-12-01 04:30:00,2010-12-01 10:30:00,2010-12-01 16:30:00,43.756893,3.1723204,31173,3.2873998,22,
2011-03-14 02:30:00,2011-03-14 08:30:00,2011-03-14 14:30:00,2011-03-14 20:30:00,2011-03-15 02:30:00,43.265354,5.806404,6636,0.6129952,31,
2011-06-05 04:30:00,2011-06-05 10:30:00,2011-06-05 16:30:00,2011-06-05 22:30:00,2011-06-06 04:30:00,48.13739,4.7295003,14757,90.580734,92,
2011-07-07 03:30:00,2011-07-07 09:30:00,2011-07-07 15:30:00,2011-07-07 21:30:00,2011-07-08 03:30:00,47.91076,5.4678407,17792,628.29065,140,
2011-07-09 04:30:00,2011-07-09 10:30:00,2011-07-09 16:30:00,2011-07-09 22:30:00,2011-07-10 04:30:00,45.1636,6.3024883,17977,80.74542,52,
2012-04-23 08:30:00,2012-04-23 14:30:00,2012-04-23 20:30:00,2012-04-24 02:30:00,2012-04-24 08:30:00,44.968212,3.9870663,10354,1718.8265,1105,
2012-05-05 02:30:00,2012-05-05 08:30:00,2012-05-05 14:30:00,2012-05-05 20:30:00,2012-05-06 02:30:00,45.537304,3.9929466,11487,1967.4186,1046,
2012-05-24 22:30:00,2012-05-25 04:30:00,2012-05-25 10:30:00,2012-05-25 16:30:00,2012-05-25 22:30:00,43.988014,7.9859056,13499,7.6519117,14,
2012-06-28 03:30:00,2012-06-28 09:30:00,2012-06-28 15:30:00,2012-06-28 21:30:00,2012-06-29 03:30:00,46.221138,3.9711053,16590,20.756102,16,
2012-07-27 02:30:00,2012-07-27 08:30:00,2012-07-27 14:30:00,2012-07-27 20:30:00,2012-07-28 02:30:00,47.820576,3.4085937,19690,37.45035,19,
2012-08-20 01:30:00,2012-08-20 07:30:00,2012-08-20 13:30:00,2012-08-20 19:30:00,2012-08-21 01:30:00,46.026375,7.715942,21822,41.300877,29,
2012-08-29 02:30:00,2012-08-29 08:30:00,2012-08-29 14:30:00,2012-08-29 20:30:00,2012-08-30 02:30:00,47.07603,7.1815577,22732,127.795334,40,
2012-12-22 09:30:00,2012-12-22 15:30:00,2012-12-22 21:30:00,2012-12-23 03:30:00,2012-12-23 09:30:00,43.558075,7.444364,33506,3.8497834,18,
2013-02-04 00:30:00,2013-02-04 06:30:00,2013-02-04 12:30:00,2013-02-04 18:30:00,2013-02-05 00:30:00,44.21481,6.958131,2876,21.3997,47,
2013-03-27 19:30:00,2013-03-28 01:30:00,2013-03-28 07:30:00,2013-03-28 13:30:00,2013-03-28 19:30:00,46.452946,6.191285,7539,54.14516,131,
2013-05-02 04:30:00,2013-05-02 10:30:00,2013-05-02 16:30:00,2013-05-02 22:30:00,2013-05-03 04:30:00,46.860123,3.4385679,10994,233.45459,93,
2013-05-03 01:30:00,2013-05-03 07:30:00,2013-05-03 13:30:00,2013-05-03 19:30:00,2013-05-04 01:30:00,47.779354,7.058385,11087,591.7753,92,
2013-06-19 15:30:00,2013-06-19 21:30:00,2013-06-20 03:30:00,2013-06-20 09:30:00,2013-06-20 15:30:00,46.07254,5.9272532,15799,1418.6711,741,
2013-07-08 00:30:00,2013-07-08 06:30:00,2013-07-08 12:30:00,2013-07-08 18:30:00,2013-07-09 00:30:00,43.84274,6.4062867,17564,38.483246,40,
2013-07-08 23:30:00,2013-07-09 05:30:00,2013-07-09 11:30:00,2013-07-09 17:30:00,2013-07-09 23:30:00,44.92721,4.15352,17645,24.334618,37,
2013-09-15 21:30:00,2013-09-16 03:30:00,2013-09-16 09:30:00,2013-09-16 15:30:00,2013-09-16 21:30:00,46.78302,7.6646147,24579,823.7742,753,
2014-05-22 09:30:00,2014-05-22 15:30:00,2014-05-22 21:30:00,2014-05-23 03:30:00,2014-05-23 09:30:00,46.6431,6.2195897,12784,1005.2021,448,
2014-05-23 05:30:00,2014-05-23 11:30:00,2014-05-23 17:30:00,2014-05-23 23:30:00,2014-05-24 05:30:00,47.372295,6.414378,12870,58.456116,39,
2014-06-12 01:30:00,2014-06-12 07:30:00,2014-06-12 13:30:00,2014-06-12 19:30:00,2014-06-13 01:30:00,46.706764,7.6841216,14854,7.613391,17,
2014-06-14 00:30:00,2014-06-14 06:30:00,2014-06-14 12:30:00,2014-06-14 18:30:00,2014-06-15 00:30:00,44.1047,7.2741375,15032,410.86096,150,
2014-07-23 00:30:00,2014-07-23 06:30:00,2014-07-23 12:30:00,2014-07-23 18:30:00,2014-07-24 00:30:00,45.19289,7.3142724,18717,94.289536,75,
2014-07-25 04:30:00,2014-07-25 10:30:00,2014-07-25 16:30:00,2014-07-25 22:30:00,2014-07-26 04:30:00,44.78638,7.949643,18909,48.266502,24,
2014-09-14 23:30:00,2014-09-15 05:30:00,2014-09-15 11:30:00,2014-09-15 17:30:00,2014-09-15 23:30:00,45.126934,4.3756127,24017,10.335285,9,
2014-09-17 02:30:00,2014-09-17 08:30:00,2014-09-17 14:30:00,2014-09-17 20:30:00,2014-09-18 02:30:00,44.06981,3.8464622,24188,228.30586,46,
2014-09-18 06:30:00,2014-09-18 12:30:00,2014-09-18 18:30:00,2014-09-19 00:30:00,2014-09-19 06:30:00,44.658684,4.714001,24294,115.01121,83,
2014-09-18 19:30:00,2014-09-19 01:30:00,2014-09-19 07:30:00,2014-09-19 13:30:00,2014-09-19 19:30:00,43.244686,5.1973615,24343,1349.0366,549,
2014-09-19 08:30:00,2014-09-19 14:30:00,2014-09-19 20:30:00,2014-09-20 02:30:00,2014-09-20 08:30:00,44.612007,4.506008,24399,272.68216,83,
2014-11-09 23:30:00,2014-11-10 05:30:00,2014-11-10 11:30:00,2014-11-10 17:30:00,2014-11-10 23:30:00,44.279034,7.2872095,29061,825.4976,503,
2014-11-25 15:30:00,2014-11-25 21:30:00,2014-11-26 03:30:00,2014-11-26 09:30:00,2014-11-26 15:30:00,44.33102,4.712008,30463,40.594875,26,
2015-01-13 18:30:00,2015-01-14 00:30:00,2015-01-14 06:30:00,2015-01-14 12:30:00,2015-01-14 18:30:00,47.969162,6.020273,1097,0.0349026,11,
2015-02-14 02:30:00,2015-02-14 08:30:00,2015-02-14 14:30:00,2015-02-14 20:30:00,2015-02-15 02:30:00,43.39669,7.459333,3835,776.567,111,
2015-03-19 14:30:00,2015-03-19 20:30:00,2015-03-20 02:30:00,2015-03-20 08:30:00,2015-03-20 14:30:00,45.402325,4.7164354,6665,3.3687243,14,
2015-05-13 04:30:00,2015-05-13 10:30:00,2015-05-13 16:30:00,2015-05-13 22:30:00,2015-05-14 04:30:00,48.31398,6.367608,11717,425.1118,86,
2015-06-05 02:30:00,2015-06-05 08:30:00,2015-06-05 14:30:00,2015-06-05 20:30:00,2015-06-06 02:30:00,45.06333,5.564563,13886,56.824036,31,
2015-06-06 09:30:00,2015-06-06 15:30:00,2015-06-06 21:30:00,2015-06-07 03:30:00,2015-06-07 09:30:00,45.45428,7.891442,13998,102.661575,91,
2015-06-06 23:30:00,2015-06-07 05:30:00,2015-06-07 11:30:00,2015-06-07 17:30:00,2015-06-07 23:30:00,46.736946,6.068624,14055,126.33872,38,
2015-07-21 23:30:00,2015-07-22 05:30:00,2015-07-22 11:30:00,2015-07-22 17:30:00,2015-07-22 23:30:00,44.922424,3.6812353,18009,22.904217,22,
2015-10-06 02:30:00,2015-10-06 08:30:00,2015-10-06 14:30:00,2015-10-06 20:30:00,2015-10-07 02:30:00,46.22983,4.6309175,25171,85.227844,96,
2016-01-01 21:30:00,2016-01-02 03:30:00,2016-01-02 09:30:00,2016-01-02 15:30:00,2016-01-02 21:30:00,45.533283,5.0873923,126,89.87559,223,
2016-06-06 20:30:00,2016-06-07 02:30:00,2016-06-07 08:30:00,2016-06-07 14:30:00,2016-06-07 20:30:00,47.942303,7.044909,14175,32.31101,9,
2016-06-07 20:30:00,2016-06-08 02:30:00,2016-06-08 08:30:00,2016-06-08 14:30:00,2016-06-08 20:30:00,46.908993,7.7476406,14282,105.62976,38,
2016-07-21 17:30:00,2016-07-21 23:30:00,2016-07-22 05:30:00,2016-07-22 11:30:00,2016-07-22 17:30:00,45.26765,7.135443,18603,1427.566,302,
2016-07-27 01:30:00,2016-07-27 07:30:00,2016-07-27 13:30:00,2016-07-27 19:30:00,2016-07-28 01:30:00,44.423523,7.5675745,19165,2.514803,11,
2016-07-31 00:30:00,2016-07-31 06:30:00,2016-07-31 12:30:00,2016-07-31 18:30:00,2016-08-01 00:30:00,43.984512,3.272308,19578,181.49713,90,
2016-08-29 06:30:00,2016-08-29 12:30:00,2016-08-29 18:30:00,2016-08-30 00:30:00,2016-08-30 06:30:00,45.304817,7.749321,22386,137.38951,51,
