time_minus12h,time_minus6h,time_0h,time_plus6h,time_plus12h,center_lat,center_lon,track_number,total_precip,area,wt
2016-04-24 02:30:00,2016-04-24 08:30:00,2016-04-24 14:30:00,2016-04-24 20:30:00,2016-04-25 02:30:00,43.287575,12.233456,9900,9.551725,19,
2016-06-07 23:30:00,2016-06-08 05:30:00,2016-06-08 11:30:00,2016-06-08 17:30:00,2016-06-08 23:30:00,45.742157,11.512794,14296,94.85604,37,
2016-06-11 23:30:00,2016-06-12 05:30:00,2016-06-12 11:30:00,2016-06-12 17:30:00,2016-06-12 23:30:00,44.0656,12.573494,14659,674.22107,238,
2016-06-14 03:30:00,2016-06-14 09:30:00,2016-06-14 15:30:00,2016-06-14 21:30:00,2016-06-15 03:30:00,45.993706,9.864234,14892,10.143277,9,
2016-08-05 03:30:00,2016-08-05 09:30:00,2016-08-05 15:30:00,2016-08-05 21:30:00,2016-08-06 03:30:00,43.766323,12.359168,20093,124.94577,80,
2016-08-30 00:30:00,2016-08-30 06:30:00,2016-08-30 12:30:00,2016-08-30 18:30:00,2016-08-31 00:30:00,44.284576,10.328683,22455,57.985542,32,
2016-11-25 18:30:00,2016-11-26 00:30:00,2016-11-26 06:30:00,2016-11-26 12:30:00,2016-11-26 18:30:00,45.384785,12.664068,30756,1499.2936,1533,
2017-01-12 19:30:00,2017-01-13 01:30:00,2017-01-13 07:30:00,2017-01-13 13:30:00,2017-01-13 19:30:00,45.111904,9.359525,1166,0.0,21,
2017-02-05 01:30:00,2017-02-05 07:30:00,2017-02-05 13:30:00,2017-02-05 19:30:00,2017-02-06 01:30:00,45.688503,11.820601,3370,5098.3184,2928,
2017-07-11 02:30:00,2017-07-11 08:30:00,2017-07-11 14:30:00,2017-07-11 20:30:00,2017-07-12 02:30:00,45.025814,10.895685,16748,786.02954,492,
2017-07-23 13:30:00,2017-07-23 19:30:00,2017-07-24 01:30:00,2017-07-24 07:30:00,2017-07-24 13:30:00,45.826687,10.922851,17967,58.34947,35,
2017-07-23 18:30:00,2017-07-24 00:30:00,2017-07-24 06:30:00,2017-07-24 12:30:00,2017-07-24 18:30:00,45.954617,9.59132,17984,6.4819517,10,
2017-08-05 19:30:00,2017-08-06 01:30:00,2017-08-06 07:30:00,2017-08-06 13:30:00,2017-08-06 19:30:00,45.8008,9.406262,19297,375.70422,139,
2017-08-09 20:30:00,2017-08-10 02:30:00,2017-08-10 08:30:00,2017-08-10 14:30:00,2017-08-10 20:30:00,45.03644,11.208512,19717,8.338457,20,
2017-08-31 11:30:00,2017-08-31 17:30:00,2017-08-31 23:30:00,2017-09-01 05:30:00,2017-09-01 11:30:00,43.396442,10.7502575,21926,508.9229,71,
2017-09-07 03:30:00,2017-09-07 09:30:00,2017-09-07 15:30:00,2017-09-07 21:30:00,2017-09-08 03:30:00,44.981174,10.825258,22534,119.81355,74,
2017-11-25 06:30:00,2017-11-25 12:30:00,2017-11-25 18:30:00,2017-11-26 00:30:00,2017-11-26 06:30:00,45.716946,12.708036,29739,725.1284,239,
2018-01-31 23:30:00,2018-02-01 05:30:00,2018-02-01 11:30:00,2018-02-01 17:30:00,2018-02-01 23:30:00,43.93101,9.107957,2920,341.0935,859,
2018-03-06 22:30:00,2018-03-07 04:30:00,2018-03-07 10:30:00,2018-03-07 16:30:00,2018-03-07 22:30:00,43.368866,11.89714,5952,69.45097,48,
2018-05-07 23:30:00,2018-05-08 05:30:00,2018-05-08 11:30:00,2018-05-08 17:30:00,2018-05-08 23:30:00,44.387398,9.720227,11744,81.23878,33,
2018-05-27 00:30:00,2018-05-27 06:30:00,2018-05-27 12:30:00,2018-05-27 18:30:00,2018-05-28 00:30:00,44.679832,9.410571,13706,38.493637,35,
2018-05-29 21:30:00,2018-05-30 03:30:00,2018-05-30 09:30:00,2018-05-30 15:30:00,2018-05-30 21:30:00,43.158775,11.128368,13983,151.14604,205,
2018-06-11 18:30:00,2018-06-12 00:30:00,2018-06-12 06:30:00,2018-06-12 12:30:00,2018-06-12 18:30:00,45.775543,10.481648,15202,47.63023,29,
2018-08-12 22:30:00,2018-08-13 04:30:00,2018-08-13 10:30:00,2018-08-13 16:30:00,2018-08-13 22:30:00,43.339718,10.07184,21367,297.1218,55,
2018-08-30 23:30:00,2018-08-31 05:30:00,2018-08-31 11:30:00,2018-08-31 17:30:00,2018-08-31 23:30:00,43.92219,10.862194,23126,28.29461,22,
2018-08-31 06:30:00,2018-08-31 12:30:00,2018-08-31 18:30:00,2018-09-01 00:30:00,2018-09-01 06:30:00,45.022705,8.277415,23161,265.17313,52,
2018-10-01 02:30:00,2018-10-01 08:30:00,2018-10-01 14:30:00,2018-10-01 20:30:00,2018-10-02 02:30:00,45.097614,10.962428,26128,1316.0997,335,
2019-04-27 20:30:00,2019-04-28 02:30:00,2019-04-28 08:30:00,2019-04-28 14:30:00,2019-04-28 20:30:00,44.75849,11.956303,10394,295.98993,53,
2019-05-11 07:30:00,2019-05-11 13:30:00,2019-05-11 19:30:00,2019-05-12 01:30:00,2019-05-12 07:30:00,44.093853,11.559174,11569,12.9192705,13,
2019-06-21 18:30:00,2019-06-22 00:30:00,2019-06-22 06:30:00,2019-06-22 12:30:00,2019-06-22 18:30:00,45.607986,11.236624,15593,957.02386,1110,
2019-06-21 19:30:00,2019-06-22 01:30:00,2019-06-22 07:30:00,2019-06-22 13:30:00,2019-06-22 19:30:00,45.833725,12.852718,15599,911.4831,878,
2019-06-22 04:30:00,2019-06-22 10:30:00,2019-06-22 16:30:00,2019-06-22 22:30:00,2019-06-23 04:30:00,44.923244,12.989063,15644,2690.499,524,
2019-07-03 03:30:00,2019-07-03 09:30:00,2019-07-03 15:30:00,2019-07-03 21:30:00,2019-07-04 03:30:00,44.773235,9.60008,16703,25.464,16,
2019-07-06 21:30:00,2019-07-07 03:30:00,2019-07-07 09:30:00,2019-07-07 15:30:00,2019-07-07 21:30:00,44.10238,10.592551,17035,867.7439,498,
2019-07-07 02:30:00,2019-07-07 08:30:00,2019-07-07 14:30:00,2019-07-07 20:30:00,2019-07-08 02:30:00,45.956985,11.546639,17054,521.97595,215,
2019-08-01 16:30:00,2019-08-01 22:30:00,2019-08-02 04:30:00,2019-08-02 10:30:00,2019-08-02 16:30:00,45.955685,11.254091,19455,235.19789,175,
2019-08-13 12:30:00,2019-08-13 18:30:00,2019-08-14 00:30:00,2019-08-14 06:30:00,2019-08-14 12:30:00,44.551197,12.720513,20497,378.71234,131,
2019-09-05 09:30:00,2019-09-05 15:30:00,2019-09-05 21:30:00,2019-09-06 03:30:00,2019-09-06 09:30:00,44.166676,9.952754,22567,8.01244,11,
2019-09-08 05:30:00,2019-09-08 11:30:00,2019-09-08 17:30:00,2019-09-08 23:30:00,2019-09-09 05:30:00,45.62666,11.991667,22821,16.024843,20,
2019-09-18 09:30:00,2019-09-18 15:30:00,2019-09-18 21:30:00,2019-09-19 03:30:00,2019-09-19 09:30:00,43.150036,12.729924,23701,112.6544,42,
2019-10-06 08:30:00,2019-10-06 14:30:00,2019-10-06 20:30:00,2019-10-07 02:30:00,2019-10-07 08:30:00,45.90624,11.03941,25371,1.2362912,68,
2019-11-04 21:30:00,2019-11-05 03:30:00,2019-11-05 09:30:00,2019-11-05 15:30:00,2019-11-05 21:30:00,44.745483,12.460626,28101,982.0023,209,
2019-11-12 10:30:00,2019-11-12 16:30:00,2019-11-12 22:30:00,2019-11-13 04:30:00,2019-11-13 10:30:00,43.81458,12.637097,28759,2.9642444,23,
2019-12-12 21:30:00,2019-12-13 03:30:00,2019-12-13 09:30:00,2019-12-13 15:30:00,2019-12-13 21:30:00,44.378174,12.982527,31299,9.400637,38,
2020-05-14 06:30:00,2020-05-14 12:30:00,2020-05-14 18:30:00,2020-05-15 00:30:00,2020-05-15 06:30:00,44.897774,9.263592,11105,33.614998,25,
2020-05-28 16:30:00,2020-05-28 22:30:00,2020-05-29 04:30:00,2020-05-29 10:30:00,2020-05-29 16:30:00,43.08528,9.437189,12308,126.998116,43,
2020-06-06 15:30:00,2020-06-06 21:30:00,2020-06-07 03:30:00,2020-06-07 09:30:00,2020-06-07 15:30:00,45.902836,8.580354,13177,87.41549,19,
2020-06-07 22:30:00,2020-06-08 04:30:00,2020-06-08 10:30:00,2020-06-08 16:30:00,2020-06-08 22:30:00,45.518543,10.841273,13320,6.1668277,9,
2020-06-30 19:30:00,2020-07-01 01:30:00,2020-07-01 07:30:00,2020-07-01 13:30:00,2020-07-01 19:30:00,45.556255,9.437294,15639,12.725573,31,
2020-07-10 23:30:00,2020-07-11 05:30:00,2020-07-11 11:30:00,2020-07-11 17:30:00,2020-07-11 23:30:00,45.885868,9.287991,16746,116.373604,30,
2020-07-22 08:30:00,2020-07-22 14:30:00,2020-07-22 20:30:00,2020-07-23 02:30:00,2020-07-23 08:30:00,45.170006,10.5196295,17846,875.9794,387,
2020-07-23 14:30:00,2020-07-23 20:30:00,2020-07-24 02:30:00,2020-07-24 08:30:00,2020-07-24 14:30:00,45.91345,9.285966,17961,255.62943,109,
2020-07-23 23:30:00,2020-07-24 05:30:00,2020-07-24 11:30:00,2020-07-24 17:30:00,2020-07-24 23:30:00,44.722977,12.857289,18006,3250.0952,810,
2020-10-14 09:30:00,2020-10-14 15:30:00,2020-10-14 21:30:00,2020-10-15 03:30:00,2020-10-15 09:30:00,43.049557,9.985988,25522,1454.9026,490,
2020-12-08 15:30:00,2020-12-08 21:30:00,2020-12-09 03:30:00,2020-12-09 09:30:00,2020-12-09 15:30:00,44.814125,10.319407,30248,1775.0295,624,
2020-12-21 21:30:00,2020-12-22 03:30:00,2020-12-22 09:30:00,2020-12-22 15:30:00,2020-12-22 21:30:00,45.523937,9.528992,31339,17.100391,85,
